458,394,3300003
448,384,3300003
499,366,3300003
539,73,3300014
797,360,3300014
249,975,3300014
447,195,3300014
482,364,3300014
189,259,3300024
391,191,3300024
418,986,3300024
407,1273,3300034
390,1279,3300055
96,1119,3300055
580,517,3300055
346,50,3300065
755,238,3300065
195,1097,3300065
451,349,3300065
49,491,3300065
382,203,3300065
791,319,3300065
400,43,3300075
719,234,3300075
755,238,3300075
514,31,3300085
451,349,3300085
449,369,3300085
700,136,3300085
478,494,3300096
791,1052,3300096
483,366,3300096
227,472,3300096
248,496,3300096
296,456,3300096
399,652,3300106
574,400,3300106
606,1240,3300106
249,336,3300106
400,43,3300106
493,46,3300106
514,31,3300106
535,64,3300116
641,549,3300116
711,974,3300116
791,1052,3300116
96,1119,3300116
419,95,3300116
453,201,3300126
457,1144,3300126
492,1012,3300126
584,471,3300126
208,972,3300126
38,1176,3300136
390,1279,3300136
419,95,3300136
555,673,3300147
33,964,3300147
174,930,3300147
452,1274,3300147
178,401,3300147
374,1278,3300147
509,228,3300157
397,1003,3300157
459,1069,3300157
91,288,3300157
793,1138,3300157
553,68,3300167
491,1016,3300167
700,136,3300167
33,964,3300167
403,1274,3300167
469,368,3300167
471,201,3300177
478,494,3300177
359,122,3300177
545,544,3300188
793,1138,3300188
369,382,3300188
459,1069,3300188
9,559,3300188
38,1176,3300188
552,104,3300198
450,228,3300198
485,1137,3300198
555,361,3300208
80,122,3300208
369,382,3300208
202,991,3300208
485,1137,3300218
765,1128,3300218
33,362,3300218
371,1274,3300218
450,228,3300229
794,1178,3300229
80,122,3300239
606,219,3300239
765,1128,3300239
658,203,3300249
581,621,3300249
390,1173,3300249
33,362,3300259
339,431,3300259
794,1178,3300259
253,425,3300259
606,219,3300270
124,164,3300270
457,200,3300270
497,215,3300270
512,404,3300270
751,143,3300270
105,713,3300280
581,621,3300280
628,238,3300280
459,360,3300280
544,234,3300280
561,534,3300280
130,132,3300290
301,466,3300290
411,1143,3300290
358,49,3300290
312,1208,3300300
337,422,3300300
561,534,3300300
765,1128,3300300
206,104,3300300
301,466,3300300
512,404,3300311
459,360,3300311
76,537,3300311
389,239,3300311
146,195,3300311
320,580,3300321
452,156,3300321
390,1173,3300321
484,348,3300321
244,321,3300321
124,164,3300331
195,981,3300331
397,531,3300331
390,1173,3300341
244,321,3300341
501,1022,3300341
720,445,3300352
742,449,3300352
416,1275,3300352
213,933,3300352
292,113,3300352
517,183,3300362
791,319,3300362
124,164,3300362
156,332,3300362
527,448,3300362
416,1275,3300362
500,216,3300372
526,630,3300372
695,413,3300372
213,933,3300372
497,1017,3300372
439,394,3300382
146,1067,3300382
244,321,3300382
292,113,3300392
359,363,3300392
768,407,3300392
169,656,3300392
760,1049,3300392
749,1135,3300403
258,554,3300403
244,321,3300403
749,1135,3300413
399,1261,3300423
291,420,3300423
766,466,3300423
2,1215,3300433
108,245,3300433
504,392,3300433
347,48,3300444
261,1203,3300454
335,805,3300454
742,449,3300464
362,385,3300464
397,1003,3300464
730,1122,3300464
316,245,3300464
