450,1004,900003
520,559,900003
559,381,900003
659,303,900003
283,1176,900014
377,243,900014
741,227,900014
365,30,900024
283,1176,900024
368,34,900034
543,848,900034
159,938,900034
572,98,900034
401,16,900034
741,227,900034
682,92,900044
790,273,900044
527,1261,900044
278,930,900055
543,848,900055
572,98,900055
668,19,900055
252,1174,900055
445,1189,900065
554,446,900065
401,16,900065
430,42,900075
593,1150,900075
341,839,900085
764,1087,900085
382,242,900085
488,846,900096
341,839,900096
593,1150,900106
351,1056,900106
350,60,900106
596,1275,900106
384,1081,900116
241,281,900116
97,547,900116
350,60,900116
85,343,900126
335,40,900126
521,996,900126
560,932,900126
578,253,900136
593,1150,900136
97,547,900136
415,39,900136
424,253,900136
488,846,900136
550,436,900147
572,74,900147
777,266,900147
15,563,900147
85,343,900147
241,281,900147
267,76,900157
316,797,900157
335,40,900157
524,1087,900157
572,74,900157
731,946,900157
513,970,900167
593,1150,900167
160,189,900177
182,1070,900177
418,251,900177
75,129,900188
352,1144,900188
182,1070,900188
418,251,900198
397,20,900198
451,850,900198
631,836,900198
793,448,900198
357,57,900198
543,723,900208
593,1150,900208
144,255,900208
583,1054,900208
513,848,900208
350,351,900208
366,1128,900218
335,48,900218
472,178,900218
437,1127,900218
389,1128,900218
699,14,900229
513,848,900229
556,432,900229
332,25,900229
335,48,900229
487,1128,900239
472,178,900239
127,1236,900239
172,903,900239
332,25,900249
506,1263,900249
552,620,900249
172,903,900249
345,45,900259
719,1148,900259
372,9,900259
499,87,900259
281,317,900270
343,49,900270
248,1139,900270
545,91,900280
308,103,900280
375,47,900290
438,846,900290
248,1139,900290
394,846,900290
671,1148,900290
530,88,900290
319,1153,900300
375,47,900300
335,40,900300
45,1147,900300
640,219,900311
308,103,900311
340,45,900311
254,203,900321
712,919,900321
335,40,900321
586,1034,900321
640,219,900321
126,949,900331
180,363,900331
600,1071,900331
393,36,900331
343,242,900331
350,24,900331
198,693,900331
528,1130,900341
23,292,900341
568,1071,900352
760,217,900352
343,1049,900352
365,886,900352
517,257,900352
348,1135,900352
709,1148,900362
244,830,900362
332,32,900362
760,217,900372
23,292,900372
562,946,900372
344,0,900372
553,873,900372
411,858,900382
293,124,900382
348,1135,900382
380,10,900382
417,245,900382
37,18,900392
244,830,900392
316,1055,900392
347,3,900392
381,1135,900392
388,56,900392
554,635,900392
562,946,900403
586,98,900403
665,1150,900403
697,1051,900403
293,124,900403
339,15,900403
569,338,900413
487,1128,900423
553,873,900423
522,202,900423
314,226,900433
378,1135,900433
412,1147,900433
139,923,900433
569,1217,900433
401,16,900433
640,862,900444
569,338,900444
331,66,900444
353,29,900454
314,226,900454
558,415,900454
790,273,900464
569,338,900464
290,233,900464
353,29,900474
640,862,900474
297,285,900474
341,4,900485
